ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	LANGUAGE_FAMILY	BORROWED	BORROWED_SCORE	BORROWED_BASE	AGE	AGE_SCORE	DONOR_LANGUAGE	DONOR_VALUE
10214	Wichi	BIRCH	hal’o	hal’o	h a l ʔ o		Matacoan	False	0.0		1850-1900	0.8		
246	Spanish	BIRD	pájaro	pájaro	p a x a ɾ o		Indo-European							
247	Spanish	BIRD	ave	ave	a β e		Indo-European							
1975	Yaqui	BIRD	wiikit	wiikit	w iː k i t		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
3384	ZinacantanTzotzil	BIRD	mut	mut	m u tʰ		Mayan	False	0.0		Proto-Greater Tzeltalan	1.0		
4687	Qeqchi	BIRD	tz’ik	tz’ik	tsʼ i kʰ		Mayan	False	0.0		proto-Mayan	1.0		
6536	Otomi	BIRD	ts'ints'u̲	ts'ints'u̲	ts ʔ i n tsʼ u		Otomanguean	False	0.0		Urbano (1605)	0.9		
8650	ImbaburaQuechua	BIRD	pishku (1)	pishku	p i ʃ k u		Quechuan	False	0.0		Pre-Inca	1.0		
9802	Wichi	BIRD	afwenche	afwenche	a fʷ e n tʃ e		Matacoan	False	0.0		1850-1900	0.8		
11097	Mapudungun	BIRD	isüm	isüm	i s ɨ m		Araucanian	False	0.0		Pre-1606	1.0		
11098	Mapudungun	BIRD	üñüm	üñüm	ɨ ɲ ɨ m		Araucanian	False	0.0		Pre-1606	1.0		
436	Spanish	BITE	morder	morder	m o ɾ ð ɛ ɾ		Indo-European							
2144	Yaqui	BITE	ke’e	ke’e	k e ʔ e		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
3564	ZinacantanTzotzil	BITE	tzak	tzak	tsʰ a k		Mayan	False	0.0		Proto-Greater Tzeltalan	1.0		
3565	ZinacantanTzotzil	BITE	ti7	ti7	t i ʔ		Mayan	False	0.0		Proto-Mayan	1.0		
4885	Qeqchi	BITE	qachok	qachok	q a tʃ o kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
4886	Qeqchi	BITE	qatzok	qatzok	q a t z o kʰ		Mayan	False	0.0		proto-Eastern Mayan	1.0		
4887	Qeqchi	BITE	k'atzok	k'atzok	k ʔ a t z o kʰ		Mayan	False	0.0		proto-K’iche’an	1.0		
4888	Qeqchi	BITE	jach'ok	jach'ok	x a tʃʼ o kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
4889	Qeqchi	BITE	tiwok	tiwok	t i w o kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
4890	Qeqchi	BITE	ti'ok	ti'ok	t i ʔ o kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
4891	Qeqchi	BITE	k'apok chi e	k'apok_chi_e	k ʔ a p o k + tʃ i + e		Mayan	False	0.0		Q'eqchi'	1.0		
4892	Qeqchi	BITE	hach'lenk	hach'lenk	h a tʃʼ l e n kʰ		Mayan	False	0.0		proto-Mayan	1.0		
4893	Qeqchi	BITE	hach'ok	hach'ok	h a tʃʼ o kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
6741	Otomi	BITE	tsa (2)	tsa	ts a		Otomanguean	False	0.0		Urbano (1605)	0.9		
8788	ImbaburaQuechua	BITE	kanina	kanina	k a n i n a		Quechuan	False	0.0		Pre-Inca	1.0		
9969	Wichi	BITE	yukwaj	yukwaj	y u kʷ a x		Matacoan	False	0.0		1850-1900	0.8		
11242	Mapudungun	BITE	ünatun	ünatun	ɨ n a t u n		Araucanian	False	0.0		Pre-1606	1.0		
1346	Spanish	BITTER	amargo	amargo	a m a ɾ ɣ o		Indo-European							
2891	Yaqui	BITTER	chiibu	chiibu	tʃ iː b u		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
4206	ZinacantanTzotzil	BITTER	ch’a	ch’a	tʃʼ a		Mayan	False	0.0		Proto-Mayan	1.0		
5845	Qeqchi	BITTER	k'a	k'a	k ʔ a		Mayan	False	0.0		proto-Mayan	1.0		
7887	Otomi	BITTER	xi njuts'i	xi_njuts'i	x i + n x u tsʼ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
7888	Otomi	BITTER	xi nju	xi_nju	x i + n x u		Otomanguean	False	0.0		Urbano (1605)	0.9		
9373	ImbaburaQuechua	BITTER	jayaj (1)	jayaj	x a j a x		Quechuan	False	0.0		Pre-Inca	1.0		
10587	Wichi	BITTER	tapay	tapay	t a p a j		Matacoan	False	0.0		1900-1940	0.7		
11859	Mapudungun	BITTER	mukür	mukür	m u k ɨ ɻ		Araucanian	False	0.0		Pre-1606	1.0		
1370	Spanish	BLACK	negro	negro	n e ɣ ɾ o		Indo-European							
2908	Yaqui	BLACK	chukuli	chukuli	tʃ u k u l i		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
4223	ZinacantanTzotzil	BLACK	7ik’ (3)	7ik’	ʔ i kʼ		Mayan	False	0.0		Proto-Mayan	1.0		
5866	Qeqchi	BLACK	q'eq	q'eq	qʼ e qʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
7924	Otomi	BLACK	'bo	'bo	ˀb o		Otomanguean	False	0.0		modern	0.6		
7925	Otomi	BLACK	xi mpothe	xi_mpothe	x i + m p o θ e		Otomanguean	False	0.0		Urbano (1605)	0.9		
7926	Otomi	BLACK	pothe (2)	pothe	p o θ e		Otomanguean	False	0.0		Urbano (1605)	0.9		
9389	ImbaburaQuechua	BLACK	yana	yana	j a n a		Quechuan	False	0.0		Pre-Inca	1.0		
10602	Wichi	BLACK	chalaj	chalaj	tʃ a l a x		Matacoan	False	0.0		1850-1900	0.8		
11874	Mapudungun	BLACK	kurü	kurü	k u ɻ ɨ		Araucanian	False	0.0		Pre-1606	1.0		
901	Spanish	BLACKSMITH	herrero	herrero	ɛ r ɛ ɾ o		Indo-European							
2516	Yaqui	BLACKSMITH	ereo	ereo	e r e o		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	herrero
3899	ZinacantanTzotzil	BLACKSMITH	htentak’in	htentak’in	h t e n t a kʼ i n		Mayan	False	0.5		Earlier Colonial	0.9	Tzeltal	jten-taqiuin
5354	Qeqchi	BLACKSMITH	ajtenolch’ich’	ajtenolch’ich’	a x t e n o l tʃʼ i tʃʼ		Mayan	False	0.0		Q'eqchi'	1.0		
7321	Otomi	BLACKSMITH	jwit'i	jwit'i	xʷ i t̪ʼ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
7322	Otomi	BLACKSMITH	hyoku̲bo̲jä	hyoku̲bo̲jä	h j o k u b ə x ɐ		Otomanguean	False	0.0			0.5		
7323	Otomi	BLACKSMITH	'yo̲t'u̲bo̲jä	'yo̲t'u̲bo̲jä	ˀj ə t̪ʼ u b ə x ɐ		Otomanguean	False	0.0			0.5		
9084	ImbaburaQuechua	BLACKSMITH	jirriru	jirriru	x i ʐ i ɾ u		Quechuan	True	1.0		Late Colonial	0.9	Spanish	herrero
10276	Wichi	BLACKSMITH	herrero	herrero	h e r r e r o		Matacoan	True	1.0		1940-present	0.7	Spanish	herrero
1462	Spanish	BLAME	culpa	culpa	k u l p a		Indo-European							
1463	Spanish	BLAME	censura	censura	s e n s u ɾ a		Indo-European							
2974	Yaqui	BLAME	kulpa	kulpa	k u l p a		Uto-Aztecan	True	1.0		Colonial	0.9	Spanish	culpa
4285	ZinacantanTzotzil	BLAME	mulil	mulil	m u l i l		Mayan	False	0.0		Proto-Tzeltalan	1.0		
5971	Qeqchi	BLAME	maak (1)	maak	m aː kʰ		Mayan	False	0.0		proto-Eastern Mayan	1.0		
8037	Otomi	BLAME	ts'oku̲te	ts'oku̲te	ts ʔ o k u t̪ e		Otomanguean	False	0.0		Urbano (1605)	0.9		
9452	ImbaburaQuechua	BLAME	jucha (2)	jucha	x u tʃ a		Quechuan	False	0.0		Pre-Inca	1.0		
10669	Wichi	BLAME	tamenej	tamenej	t a m e n e x		Matacoan	False	0.0		1850-1900	0.8		
11937	Mapudungun	BLAME	kulpa	kulpa	k u l p a		Araucanian	True	1.0		Post-1606	0.9	Spanish	culpa
720	Spanish	BLANKET	frazada	frazada	f ɾ a s a ð a		Indo-European							
721	Spanish	BLANKET	cobija	cobija	k o β i x a		Indo-European							
2388	Yaqui	BLANKET	piisam	piisam	p iː s a m		Uto-Aztecan	False	0.0		Colonial	0.9		
3776	ZinacantanTzotzil	BLANKET	chamaroil	chamaroil	tʃʰ a m a ɾ o i l		Mayan	True	1.0		colonial	0.5	Spanish	chamarra
3777	ZinacantanTzotzil	BLANKET	chih	chih	tʃʰ i h		Mayan	False	0.0		Proto-Mayan	1.0		
5174	Qeqchi	BLANKET	isb’	isb’	i s ɓ		Mayan	False	0.0		Q'eqchi'	1.0		
7066	Otomi	BLANKET	däx'yo	däx'yo	d ɐ x ˀj o		Otomanguean	False	0.0		Urbano (1605)	0.9		
7067	Otomi	BLANKET	mänta	mänta	m ɐ n t̪ a		Otomanguean	True	1.0		pre-modern	1.0	Spanish	manta
8972	ImbaburaQuechua	BLANKET	jatana	jatana	x a t a n a		Quechuan	False	0.0		Early Colonial	0.9		
10167	Wichi	BLANKET	kulhtsa	kulhtsa	k u lˠ ts a		Matacoan	True	1.0		1940-present	0.7	Spanish	colcha
11436	Mapudungun	BLANKET	üḻtu	üḻtu	ɨ l̪ t u		Araucanian	False	0.0		Pre-1606	1.0		
11437	Mapudungun	BLANKET	fresada	fresada	f ɻ e s a θ a		Araucanian	True	1.0			0.5	Spanish	frazada
1753	Spanish	BLESS	bendecir	bendecir	b e n d e s i ɾ		Indo-European							
3190	Yaqui	BLESS	tu’isiawa	tu’isiawa	t u ʔ i s i a w a		Uto-Aztecan	False	0.0		Modern	0.7		
4455	ZinacantanTzotzil	BLESS	7ak’ bentisyon	7ak’_bentisyon	ʔ a kʼ + ɓ e n t i s j o n		Mayan	False	0.0		colonial	0.5	Spanish	bendicio*n
6224	Qeqchi	BLESS	osob'tesink	osob'tesink	o s o ɓ t e s i n kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
8461	Otomi	BLESS	jäpi	jäpi	x ɐ p i		Otomanguean	False	0.0		Urbano (1605)	0.9		
9629	ImbaburaQuechua	BLESS	bindisina	bindisina	b i n d i s i n a		Quechuan	True	1.0		Late Colonial	0.9	Spanish	bendecir
10851	Wichi	BLESS	takopfwaya	takopfwaya	t a k o p fʷ a j a		Matacoan	False	0.0		1940-present	0.7		
511	Spanish	BLIND	ciego	ciego	s j e ɣ o		Indo-European							
2200	Yaqui	BLIND	lipti ~ ripti	lipti	l i p t i		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
3621	ZinacantanTzotzil	BLIND	kuk	kuk	k u k		Mayan	False	0.0		Proto-Tzotzil	1.0		
4961	Qeqchi	BLIND	mutz'	mutz'	m u tsʼ		Mayan	False	0.0		proto-Mayan	1.0		
6814	Otomi	BLIND	goda̲	goda̲	g o d ɔ		Otomanguean	False	0.0		Urbano (1605)	0.9		
6815	Otomi	BLIND	xa̲da̲	xa̲da̲	x ɔ d ɔ		Otomanguean	False	0.0			0.5		
6816	Otomi	BLIND	k'eda̲	k'eda̲	k ʔ e d ɔ		Otomanguean	False	0.0		modern	0.6		
8833	ImbaburaQuechua	BLIND	ñausa	ñausa	ɲ a u s a		Quechuan	False	0.0		Pre-Inca	1.0		
10019	Wichi	BLIND	asnam	asnam	a s n a m		Matacoan	False	0.0		1850-1900	0.8		
11294	Mapudungun	BLIND	trawma	trawma	ʈʂ a w m a		Araucanian	False	0.0		Pre-1606	1.0		
357	Spanish	BLINK	parpadear	parpadear	p a ɾ p a ð e a ɾ		Indo-European							
358	Spanish	BLINK	pestaɲear	pestaɲear	p ɛ s t a ɲ e a ɾ		Indo-European							
2068	Yaqui	BLINK	kupikte	kupikte	k u p i k t e		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
3485	ZinacantanTzotzil	BLINK	mutz’ilan	mutz’ilan	m u tsʼ i l a n		Mayan	False	0.0		Proto-Mayan	1.0		
4803	Qeqchi	BLINK	eek'asink rix u	eek'asink_rix_u	eː kʼ a s i n k + ɾ i ʃ + u		Mayan	False	0.0		Q'eqchi'	1.0		
4804	Qeqchi	BLINK	yuqyuqink	yuqyuqink	j u q j u q i n kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
4805	Qeqchi	BLINK	rik'ok	rik'ok	r i kʼ o kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
4806	Qeqchi	BLINK	mutz'mutz'ink	mutz'mutz'ink	m u tsʼ m u tsʼ i n kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
6658	Otomi	BLINK	k'wi'mu̲da̲	k'wi'mu̲da̲	k ˀw i ˀm u d ɔ		Otomanguean	False	0.0		Urbano (1605)	0.9		
8724	ImbaburaQuechua	BLINK	kapitsina	kapitsina	k a p i ts i n a		Quechuan	False	0.0		Pre-Inca	1.0		
9904	Wichi	BLINK	tatets’im	tatets’im	t a t e ts ʔ i m		Matacoan	False	0.0		1940-present	0.7		
11176	Mapudungun	BLINK	ṉümiṉümitun	ṉümiṉümitun	n̪ ɨ m i n̪ ɨ m i t u n		Araucanian	False	0.0		Pre-1606	1.0		
490	Spanish	BLISTER	ampolla	ampolla	a m p o ʝ a		Indo-European							
2180	Yaqui	BLISTER	boyoria	boyoria	b o j o r i a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
3601	ZinacantanTzotzil	BLISTER	vochemal	vochemal	v o tʃʰ e m a l		Mayan	False	0.0		Proto-Mayan	1.0		
4938	Qeqchi	BLISTER	puchha'	puchha'	p u tʃ + h a ʔ		Mayan	False	0.0		Q'eqchi'	1.0		
4939	Qeqchi	BLISTER	porha'	porha'	p o r + h a ʔ		Mayan	False	0.0		Q'eqchi'	1.0		
6788	Otomi	BLISTER	ndu̲xt'i	ndu̲xt'i	n d u x t̪ʼ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8819	ImbaburaQuechua	BLISTER	chupu (1)	chupu	tʃ u p u		Quechuan	False	0.0		Pre-Inca	1.0		
10002	Wichi	BLISTER	hits’ethen	hits’ethen	h i ts ʔ e tʰ e n		Matacoan	False	0.0		1940-present	0.7		
11276	Mapudungun	BLISTER	pitraw	pitraw	p i ʈʂ a w		Araucanian	False	0.0		Pre-1606	1.0		
331	Spanish	BLOOD	sangre	sangre	s a n g ɾ e		Indo-European							
2047	Yaqui	BLOOD	ojbo	ojbo	o j b o		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
3460	ZinacantanTzotzil	BLOOD	ch’ich’	ch’ich’	tʃʼ i tʃʼ		Mayan	False	0.0		Proto-Mayan	1.0		
3461	ZinacantanTzotzil	BLOOD	ch’ch’elil	ch’ch’elil	tʃʼ tʃʼ e l i l		Mayan	False	0.0		Proto-Mayan	1.0		
3462	ZinacantanTzotzil	BLOOD	sankre	sankre	s a n k ɾ e		Mayan	True	1.0		Later Colonial	0.9	Spanish	sangre
4779	Qeqchi	BLOOD	kik’	kik’	k i kʼ		Mayan	False	0.0		proto-Mayan	1.0		
6632	Otomi	BLOOD	ji	ji	x i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8704	ImbaburaQuechua	BLOOD	yawar	yawar	j a w a ɾ		Quechuan	False	0.0		Pre-Inca	1.0		
9884	Wichi	BLOOD	w’uyis	w’uyis	w ʔ u j i s		Matacoan	False	0.0		1850-1900	0.8		
11155	Mapudungun	BLOOD	mollfüñ	mollfüñ	m o ʎ f ɨ ɲ		Araucanian	False	0.0		Pre-1606	1.0		
332	Spanish	BLOOD VESSEL	vena	vena	b e n a		Indo-European							
333	Spanish	BLOOD VESSEL	arteria	arteria	a ɾ t ɛ ɾ j a		Indo-European							
2048	Yaqui	BLOOD VESSEL	ojbo wii’i	ojbo_wii’i	o j b o + w iː ʔ i		Uto-Aztecan	False	0.0		Modern	0.7		
3463	ZinacantanTzotzil	BLOOD VESSEL	be ch’ich’elil	be_ch’ich’elil	ɓ e + tʃʼ i tʃʼ e l i l		Mayan	False	0.0		Proto-Tzotzil	1.0		
4780	Qeqchi	BLOOD VESSEL	ich’	ich’	i tʃʼ		Mayan	False	0.0		Q'eqchi'	1.0		
6633	Otomi	BLOOD VESSEL	‘ñuji	‘ñuji	ˀɲ u x i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8705	ImbaburaQuechua	BLOOD VESSEL	anku	anku	a ŋ g u		Quechuan	False	0.0		Pre-Inca	1.0		
9885	Wichi	BLOOD VESSEL	tow’uyis n’oyij	tow’uyis_n’oyij	t o w ʔ u j i s + n ʔ o j i x		Matacoan	False	0.0		1940-present	0.7		
11156	Mapudungun	BLOOD VESSEL	chüll mollfüñ	chüll_mollfüñ	tʃ ɨ ʎ + m o ʎ f ɨ ɲ		Araucanian	False	0.0		Pre-1606	1.0		
969	Spanish	BLOW (OF WIND)	soplar	soplar	s o p l a ɾ		Indo-European							
2565	Yaqui	BLOW (OF WIND)	pujta	pujta	p u j t a		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
2566	Yaqui	BLOW (OF WIND)	pujte	pujte	p u j t e		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
5426	Qeqchi	BLOW (OF WIND)	apuunk	apuunk	a p uː n kʰ		Mayan	False	0.0		Q'eqchi'	1.0		
7412	Otomi	BLOW (OF WIND)	jwixt'i	jwixt'i	xʷ i x t̪ʼ i		Otomanguean	False	0.0		modern	0.6		
7413	Otomi	BLOW (OF WIND)	jwiki	jwiki	xʷ i k i		Otomanguean	False	0.0		Urbano (1605)	0.9		
7414	Otomi	BLOW (OF WIND)	bu̲	bu̲	b u		Otomanguean	False	0.0		modern	0.6		
9121	ImbaburaQuechua	BLOW (OF WIND)	fukuna	fukuna	ɸ u k u n a		Quechuan	False	0.0		Pre-Inca	1.0		
10314	Wichi	BLOW (OF WIND)	yafwit	yafwit	y a fʷ i t		Matacoan	False	0.0		1900-1940	0.7		
11597	Mapudungun	BLOW (OF WIND)	pimun	pimun	p i m u n		Araucanian	False	0.0		Pre-1606	1.0		
1372	Spanish	BLUE	azul	azul	a s u l		Indo-European							
2910	Yaqui	BLUE	teweli	teweli	t e w e l i		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
4226	ZinacantanTzotzil	BLUE	yosh	yosh	j o sʰ		Mayan	False	0.0		Proto-Mayan	1.0		
5868	Qeqchi	BLUE	raxrax	raxrax	r a ʃ ɾ a ʃ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
7929	Otomi	BLUE	k'angi	k'angi	k ʔ a n g i		Otomanguean	False	0.0		Urbano (1605)	0.9		
7930	Otomi	BLUE	xi nk'angi	xi_nk'angi	x i + n kʼ a n g i		Otomanguean	False	0.0		Urbano (1605)	0.9		
7931	Otomi	BLUE	xi nk'angi xi nzi	xi_nk'angi_xi_nzi	x i + n kʼ a n g i + x i + n z i		Otomanguean	False	0.0			0.5		
7932	Otomi	BLUE	xi nk'angi xi mbots'i	xi_nk'angi_xi_mbots'i	x i + n kʼ a n g i + x i + m b o tsʼ i		Otomanguean	False	0.0			0.5		
9391	ImbaburaQuechua	BLUE	asul	asul	a s u l		Quechuan	True	1.0		Late Colonial	0.9	Spanish	azul
10604	Wichi	BLUE	asul	asul	a s u l		Matacoan	True	1.0		1940-present	0.7	Spanish	azul
10605	Wichi	BLUE	w’atshan	w’atshan	w ʔ a tsʰ a n		Matacoan	False	0.0		1900-1940	0.7		
11876	Mapudungun	BLUE	kallfü	kallfü	k a ʎ f ɨ		Araucanian	False	0.0		Pre-1606	1.0		
1386	Spanish	BLUNT	romo	romo	r o m o		Indo-European							
1387	Spanish	BLUNT	embotado	embotado	e m b o t a ð o		Indo-European							
2921	Yaqui	BLUNT	rumui	rumui	r u m u i		Uto-Aztecan	False	0.25		Colonial	0.9	Spanish	boludo
5893	Qeqchi	BLUNT	room	room	r oː m		Mayan	True	1.0		Post-Conquest Q’eqchi’	0.9	Spanish	romo
7951	Otomi	BLUNT	doñä	doñä	d o ɲ ɐ		Otomanguean	False	0.0		modern	0.6		
9402	ImbaburaQuechua	BLUNT	llambu	llambu	ʒ a m b u		Quechuan	False	0.0		Pre-Inca	1.0		
217	Spanish	BOAR (MALE PIG)	jabalí	jabalí	x a β a l i		Indo-European							
1954	Yaqui	BOAR (MALE PIG)	juakowi	juakowi	j u a k o w i		Uto-Aztecan	False	0.0		Modern	0.7		
4664	Qeqchi	BOAR (MALE PIG)	chakow	chakow	tʃ a k o w		Mayan	False	0.0		Q'eqchi'	1.0		
6501	Otomi	BOAR (MALE PIG)	zakwa	zakwa	z a kʷ a		Otomanguean	False	0.0		Urbano (1605)	0.9		
6502	Otomi	BOAR (MALE PIG)	ts'udi t'oho	ts'udi_t'oho	ts ʔ u d i + t̪ʼ o h o		Otomanguean	False	0.0			0.5		
8631	ImbaburaQuechua	BOAR (MALE PIG)	sachaguagra	sachaguagra	s a tʃ a g u a g ɾ a		Quechuan	False	0.0		Pre-Inca	1.0		
9782	Wichi	BOAR (MALE PIG)	awetsaj	awetsaj	a w e ts a x		Matacoan	False	0.0		1940-present	0.7		
11074	Mapudungun	BOAR (MALE PIG)	sañi	sañi	s a ɲ i		Araucanian	False	0.0		Pre-1606	1.0		
11075	Mapudungun	BOAR (MALE PIG)	foraku	foraku	f o ɻ a k u		Araucanian	True	1.0		Post-1883	0.8	Spanish	verraco
736	Spanish	BOARD	tabla	tabla	t a β l a		Indo-European							
2400	Yaqui	BOARD	tappla	tappla	t a p p l a		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	tabla
3793	ZinacantanTzotzil	BOARD	tenel te7	tenel_te7	t e n e l + t e ʔ		Mayan	False	0.0		Proto-Tzotzil	1.0		
5191	Qeqchi	BOARD	tz'alamche'	tz'alamche'	tsʼ a l a m tʃ e ʔ		Mayan	False	0.0		Q'eqchi'	1.0		
7089	Otomi	BOARD	xithe̲	xithe̲	x i θ æ		Otomanguean	False	0.0		Urbano (1605)	0.9		
8984	ImbaburaQuechua	BOARD	tabla	tabla	t a b l a		Quechuan	True	1.0		Contemporary	0.7	Spanish	tabla
10180	Wichi	BOARD	hal’o lhip	hal’o_lhip	h a l ʔ o + lˠ i p		Matacoan	False	0.0		1940-present	0.7		
11452	Mapudungun	BOARD	trafla	trafla	ʈʂ a f l a		Araucanian	True	1.0		Post-1883	0.8	Spanish	tabla
1583	Spanish	BOAST	jactarse	jactarse	x a k t a ɾ s e		Indo-European							
3069	Yaqui	BOAST	emo eiya	emo_eiya	e m o + e i j a		Uto-Aztecan	False	0.0		Modern	0.7		
6076	Qeqchi	BOAST	nimob’eresink ib’	nimob’eresink_ib’	n i m o ɓ e ɾ e s i n k + i ɓ		Mayan	False	0.0		Q'eqchi'	1.0		
6077	Qeqchi	BOAST	k’anasink rix	k’anasink_rix	kʼ a n a s i n k + ɾ i ʃ		Mayan	False	0.0		Q'eqchi'	1.0		
8226	Otomi	BOAST	'ñets'i	'ñets'i	ˀɲ e tsʼ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
9537	ImbaburaQuechua	BOAST	yanga rimana	yanga_rimana	j a ŋ g a + ɾ i m a n a		Quechuan	False	0.0		Pre-Inca	1.0		
10757	Wichi	BOAST	lhichojlhi	lhichojlhi	lˠ i tʃ o x lˠ i		Matacoan	False	0.0		1900-1940	0.7		
12024	Mapudungun	BOAST	mallmakawün	mallmakawün	m a ʎ m a k a w ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
1030	Spanish	BOAT	bote	bote	b o t e		Indo-European							
2620	Yaqui	BOAT	bajut	bajut	b a j u t		Uto-Aztecan	False	0.0		Modern	0.7		
2621	Yaqui	BOAT	boote	boote	b oː t e		Uto-Aztecan	True	1.0		Modern	0.7	Spanish	bote
5498	Qeqchi	BOAT	b’arko	b’arko	ɓ a ɾ k o		Mayan	True	1.0		Post-Conquest Q’eqchi’	0.9	Spanish	barco
7503	Otomi	BOAT	motsa dehe	motsa_dehe	m o ts a + d e h e		Otomanguean	False	0.0			0.5		
7504	Otomi	BOAT	bojä dehe	bojä_dehe	b o x ɐ + d e h e		Otomanguean	False	0.0			0.5		
7505	Otomi	BOAT	barko	barko	b a r k o		Otomanguean	True	1.0		modern	0.6	Spanish	barco
9164	ImbaburaQuechua	BOAT	kanuwa	kanuwa	k a n u w a		Quechuan	True	1.0		Early Republic	0.8	Taino	
10363	Wichi	BOAT	walku lhos	walku_lhos	w a l k u + lˠ o s		Matacoan	True	1.0	walku<barco ‘ship’	1940-present	0.7	Spanish	barco
11640	Mapudungun	BOAT	fote	fote	f o t e		Araucanian	True	1.0		Post-1883	0.8	Spanish	bote
320	Spanish	BODY	cuerpo	cuerpo	k w ɛ ɾ p o		Indo-European							
2038	Yaqui	BODY	takaa	takaa	t a k aː		Uto-Aztecan	False	0.0		Proto-Uto-Aztecan	1.0		
3449	ZinacantanTzotzil	BODY	takopal	takopal	t a k o p a l		Mayan	False	0.0		Proto-Tzotzil	1.0		
4770	Qeqchi	BODY	tz’ejwal	tz’ejwal	tsʼ e xʷ a l		Mayan	False	0.0		Q'eqchi'	1.0		
6623	Otomi	BODY	ndo'yo	ndo'yo	n d o ˀj o		Otomanguean	False	0.0		modern	0.6		
6624	Otomi	BODY	jä'i	jä'i	x ɐ ʔ i		Otomanguean	False	0.0		Urbano (1605)	0.9		
8696	ImbaburaQuechua	BODY	aycha	aycha	a j tʃ a		Quechuan	False	0.0		Pre-Inca	1.0		
9875	Wichi	BODY	tosan	tosan	t o s a n		Matacoan	False	0.0		1850-1900	0.8		
11146	Mapudungun	BODY	kalül	kalül	k a l ɨ l		Araucanian	False	0.0		Pre-1606	1.0		
536	Spanish	BOIL (OF LIQUID)	hervir	hervir	ɛ ɾ β i ɾ		Indo-European							
2221	Yaqui	BOIL (OF LIQUID)	pojte (1)	pojte	p o j t e		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
2222	Yaqui	BOIL (OF LIQUID)	pojtia	pojtia	p o j t i a		Uto-Aztecan	False	0.0		Proto-Cahitan	1.0		
3642	ZinacantanTzotzil	BOIL (OF LIQUID)	lakan	lakan	l a k a n		Mayan	False	0.0		Proto-Tzotzil	1.0		
3643	ZinacantanTzotzil	BOIL (OF LIQUID)	bulomah	bulomah	ɓ u l o m a h		Mayan	False	0.0		Proto-Tzeltalan	1.0		
3644	ZinacantanTzotzil	BOIL (OF LIQUID)	vokan	vokan	v o k a n		Mayan	False	0.0		Proto-Tzotzil	1.0		
4994	Qeqchi	BOIL (OF LIQUID)	loqlotk	loqlotk	l o q l o t kʰ		Mayan	False	0.0		proto-Mayan (not Huastec)	1.0		
6852	Otomi	BOIL (OF LIQUID)	nthuni	nthuni	n θ u n i		Otomanguean	False	0.0		Urbano (1605)	0.9		
6853	Otomi	BOIL (OF LIQUID)	nsani (2)	nsani	ⁿs a n i		Otomanguean	False	0.0		modern	0.6		
6854	Otomi	BOIL (OF LIQUID)	tä	tä	t̪ ɐ		Otomanguean	False	0.0		modern	0.6		
6855	Otomi	BOIL (OF LIQUID)	embindä	embindä	e m b i n d ɐ		Otomanguean	False	0.0			0.5		
6856	Otomi	BOIL (OF LIQUID)	embinthuni	embinthuni	e m b i n θ u n i		Otomanguean	False	0.0			0.5		
8850	ImbaburaQuechua	BOIL (OF LIQUID)	timbuna	timbuna	t i m b u n a		Quechuan	False	0.0		Pre-Inca	1.0		
10037	Wichi	BOIL (OF LIQUID)	ipen	ipen	i p e n		Matacoan	False	0.0		1850-1900	0.8		
11310	Mapudungun	BOIL (OF LIQUID)	wazkümün	wazkümün	w a z k ɨ m ɨ n		Araucanian	False	0.0		Pre-1606	1.0		
